gridID,area_km2,ITP,DPA_a,ShrimpT_p,Waterbody,TrawlDredg,GillPound_,Restricted,WaterbodyC
"33",118.874,E,0.000000000000000,0.000000000000000,0.184379048136621,0.000000000000000,0.000000000000000,0.000000000000000,0.184379048143293
"34",118.874,E,0.000000000000000,0.000000000000000,0.223751664412201,0.146208808831480,0.000000000000000,0.146208808831480,0.223751663670504
"35",118.874,E,0.000000000000000,3.036128439014882,6.183173436221018,5.560727373473018,0.025687343071693,5.682752467315804,6.183173436136026
"36",118.874,E,0.000000000000000,0.000000000000000,6.221061263963514,5.545652744765756,0.000000000000000,5.545652744765756,6.221061260440422
"37",118.874,E,0.000000000000000,0.000000000000000,27.409975202093793,2.517742356108666,0.227276091837343,2.744928627375113,27.409975202791077
"38",118.874,E,0.000000000000000,7.772790163741232,56.569863023558213,38.225711051905471,0.173585351282793,38.399318130016333,56.569863022583469
"39",118.874,E,0.000000000000000,0.107249300586262,2.577988465709300,1.791197621015906,0.000000000000000,1.791197621015906,2.577988465799451
"40",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"41",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"42",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"43",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"44",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"45",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"46",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"47",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"48",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"49",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"50",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"51",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"52",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"53",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"54",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"55",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"56",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"57",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"58",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"59",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"60",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"61",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"62",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"63",118.742,E,0.000000000000000,0.000000000000000,0.267165802777376,0.000000000000000,0.000000000000000,0.000000000000000,0.267165802697083
"64",118.742,E,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"65",118.742,E,0.000000000000000,0.000000000000000,0.744772478256938,0.000000000000000,0.000000000000000,0.000000000000000,0.744772478256938
"66",118.742,E,0.000000000000000,0.000000000000000,11.488846352141474,0.071591644288421,0.125281831953787,0.196873975202020,11.488846352117868
"67",118.742,E,0.000000000000000,0.000000000000000,18.960030265017910,0.000000000000000,0.698586822352415,0.698425374240345,18.960030264898617
"68",118.742,E,0.000000000000000,0.000000000000000,28.523665960558851,11.849423667699138,4.070143259903003,15.919731500360511,28.523665969576715
"69",118.742,E,0.000000000000000,0.000000000000000,14.870289076478008,10.297715815433870,0.006639322111584,10.304355082151613,14.870289077366534
"70",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"71",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"72",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"73",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"74",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"75",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"76",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"77",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"78",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"79",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"80",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"81",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"82",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"83",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"84",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"85",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"86",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"87",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"88",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"89",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"90",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"91",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"92",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"93",118.611,E,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"94",118.611,E,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"95",118.611,E,0.000000000000000,0.000000000000000,3.599722406111978,0.000000000000000,0.000000000000000,0.000000000000000,3.599722406123270
"96",118.611,E,0.000000000000000,0.000000000000000,35.065531524811107,0.000000000000000,0.000000000000000,0.000000000000000,35.065531524858322
"97",118.611,E,0.000000000000000,0.000000000000000,13.641955535310514,0.000000000000000,0.506886214772686,0.506872955193732,13.641955549449413
"98",118.611,E,0.000000000000000,0.000000000000000,34.108755197240484,12.415386646633843,0.926932084925491,13.342331265992920,34.108755204509606
"99",118.611,E,0.000000000000000,0.000000000000000,24.778908137305979,5.742331675381892,0.348014907805444,6.090348361973026,24.778908138458370
"100",118.611,,0.000000000000000,0.000000000000000,0.000054936037755,0.000000000000000,0.000000000000000,0.000000000000000,0.000054936037755
"101",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"102",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"103",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"104",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"105",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"106",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"107",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"108",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"109",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"110",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"111",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"112",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"113",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"114",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"115",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"116",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"117",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"118",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"119",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"120",118.611,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"121",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"122",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"123",118.479,E,0.000000000000000,0.000000000000000,0.085107096657703,0.000000000000000,0.000000000000000,0.000000000000000,0.085107096665802
"124",118.479,E,0.000000000000000,0.000000000000000,11.343741249790011,0.000000000000000,0.000000000000000,0.000000000000000,11.343741249817274
"125",118.479,E,0.000000000000000,0.000000000000000,0.086976733413126,0.000000000000000,0.000000000000000,0.000000000000000,0.086976733413126
"126",118.479,E,0.000000000000000,0.000000000000000,8.674540602224473,0.000000000000000,0.000000000000000,0.000000000000000,8.674540602289047
"127",118.479,E,0.000000000000000,0.000000000000000,10.367909316589424,0.000000000000000,0.000000000000000,0.000000000000000,10.367909316587761
"128",118.479,E,0.000000000000000,0.000000000000000,28.052608763855314,6.563131456314016,0.749399515384524,7.312527325444984,28.052608763459482
"129",118.479,E,0.000000000000000,0.012372489141085,8.898182704559874,2.419564207916948,0.264961804535605,2.684546296602164,8.898182704560078
"130",118.479,E,0.000000000000000,0.245143916079725,12.807332818170835,5.259500783187226,0.018988501943845,5.278489241453886,12.807332818144092
"131",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"132",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"133",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"134",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"135",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"136",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"137",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"138",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"139",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"140",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"141",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"142",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"143",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"144",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"145",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"146",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"147",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"148",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"149",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"150",118.479,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"151",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"152",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"153",118.347,E,0.000000000000000,0.000000000000000,3.271570367263633,0.000000000000000,0.000000000000000,0.000000000000000,3.271570367219208
"154",118.347,E,0.000000000000000,0.000000000000000,15.339884999456809,0.000000000000000,0.000000000000000,0.000000000000000,15.339884999449222
"155",118.347,E,0.000000000000000,0.000000000000000,0.251423328816187,0.000000000000000,0.000000000000000,0.000000000000000,0.251423328792141
"156",118.347,E,0.000000000000000,0.000000000000000,11.101952798351517,0.579575211358724,0.161864485585244,0.741440207462449,11.101952803106991
"157",118.347,E,0.000000000000000,0.000000000000000,21.865895329580948,1.515477486812165,0.440800851076856,1.956389503112556,21.868063744967543
"158",118.347,E,0.000000000000000,0.000000000000000,49.094216933333939,6.001786673891368,4.240873953060061,10.242636643223788,49.094216938094853
"159",118.347,E,0.000000000000000,0.000000000000000,7.585408482532670,1.024329956135936,0.038508790772101,1.062874883358971,7.585408482506072
"160",118.347,E,0.000000000000000,0.184750770756554,16.270650689613639,3.363585178869819,0.001867136760252,3.365460726040471,16.270650689370814
"161",118.347,E,0.000000000000000,0.000000000000000,8.638841388968984,3.527102830709123,0.000000000000000,3.527102830709123,8.638841388872638
"162",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"163",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"164",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"165",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"166",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"167",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"168",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"169",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"170",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"171",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"172",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"173",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"174",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"175",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"176",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"177",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"178",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"179",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"180",118.347,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"181",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"182",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"183",118.214,E,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"184",118.214,E,0.000000000000000,0.000000000000000,0.426145546073925,0.000000000000000,0.000000000000000,0.000000000000000,0.426145546062266
"185",118.214,E,0.000000000000000,0.000000000000000,4.586077107891306,0.000000000000000,1.051004467319202,1.050972544710607,4.586077108822678
"186",118.214,E,0.000000000000000,0.000000000000000,7.456161704507864,0.678252873806863,0.128503487034940,0.806815602883270,7.456165527858858
"187",118.214,E,0.000000000000000,0.000000000000000,24.531343761398208,0.000000000000000,1.662037969762405,1.661958344304543,24.529172950006807
"188",118.214,E,0.000000000000000,0.000000000000000,17.139782550327833,0.300324103742733,1.033209463817567,1.333510829359675,17.139782550209578
"189",118.214,E,0.000000000000000,0.000000000000000,15.327329426705624,1.378313128418127,0.535020149649983,1.913372835824104,15.327329426823985
"190",118.214,E,0.000000000000000,0.000000000000000,29.606736146548322,0.000000000000000,0.121461361530940,0.121479158700897,29.606736146572739
"191",118.214,E,0.000000000000000,0.000000000000000,26.831310210695193,5.416198191016734,0.000000000000000,5.416198191016734,26.831310210717451
"192",118.214,E,0.000000000000000,0.000000000000000,8.173109602904139,6.496784567972782,0.000000000000000,6.496784567972782,8.173109602956972
"193",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"194",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"195",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"196",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"197",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"198",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"199",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"200",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"201",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"202",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"203",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"204",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"205",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"206",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"207",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"208",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"209",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"210",118.214,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"211",118.081,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"212",118.081,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"213",118.081,,0.000000000000000,0.000000000000000,0.164508278949107,0.000000000000000,0.000000000000000,0.000000000000000,0.164508278949107
"214",118.081,E,0.000000000000000,0.000000000000000,3.202719294082606,0.000000000000000,0.934425406996251,0.934376697726350,3.202719294774700
"215",118.081,E,0.000000000000000,0.000000000000000,10.984487833675200,0.000000000000000,0.439281732841383,0.439319860267635,10.984487833714587
